adm_lvl_1,adm_lvl_2,adm_lvl_3,adm_lvl_4,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
KP,DERA ISMAIL KHAN,TANK,NA,TANK DISTRICT,URBAN,NA,47064,24836,22226,2,111.74,NA,NA,8.03,35741,0.0146
KP,DERA ISMAIL KHAN,TANK,TANK TEHSIL,TANK TEHSIL,TOTAL,1679,390626,200100,190499,27,105.04,232.65,0.12050000000000001,8.85,238216,0.0263
KP,DERA ISMAIL KHAN,TANK,TANK TEHSIL,TANK TEHSIL,RURAL,NA,343562,175264,168273,25,104.15,NA,NA,8.98,202475,0.0282
KP,DERA ISMAIL KHAN,TANK,TANK TEHSIL,TANK TEHSIL,URBAN,NA,47064,24836,22226,2,111.74,NA,NA,8.03,35741,0.0146
KP,HAZARA,NA,NA,HAZARA DIVISION,TOTAL,17064,5323155,2697139,2625612,404,102.72,311.95,0.1075,NA,3505581,0.0222
KP,HAZARA,NA,NA,HAZARA DIVISION,RURAL,NA,4751172,2400554,2350393,225,102.13,NA,NA,NA,3203566,0.0209
KP,HAZARA,NA,NA,HAZARA DIVISION,URBAN,NA,571983,296585,275219,179,107.76,NA,NA,NA,302015,0.0341
KP,HAZARA,ABBOTTABAD,NA,ABBOTTABAD DISTRICT,TOTAL,1967,1333089,677857,655196,36,103.46,677.73,0.2205,6.08,880666,0.022000000000000002
KP,HAZARA,ABBOTTABAD,NA,ABBOTTABAD DISTRICT,RURAL,NA,1039104,522592,516494,18,101.18,NA,NA,6.05,722762,0.019299999999999998
KP,HAZARA,ABBOTTABAD,NA,ABBOTTABAD DISTRICT,URBAN,NA,293985,155265,138702,18,111.94,NA,NA,6.2,157904,0.0332
KP,HAZARA,ABBOTTABAD,ABBOTTABAD TEHSIL,ABBOTTABAD TEHSIL,TOTAL,1438,982837,502980,479821,36,104.83,683.47,0.25,6,628766,0.023700000000000002
KP,HAZARA,ABBOTTABAD,ABBOTTABAD TEHSIL,ABBOTTABAD TEHSIL,RURAL,NA,737167,372331,364818,18,102.06,NA,NA,5.96,502487,0.0203
KP,HAZARA,ABBOTTABAD,ABBOTTABAD TEHSIL,ABBOTTABAD TEHSIL,URBAN,NA,245670,130649,115003,18,113.6,NA,NA,6.12,126279,0.0356
KP,HAZARA,ABBOTTABAD,HAVELIAN TEHSIL,HAVELIAN TEHSIL,TOTAL,529,350252,174877,175375,NA,99.72,662.1,0.1379,6.34,251900,0.0175
KP,HAZARA,ABBOTTABAD,HAVELIAN TEHSIL,HAVELIAN TEHSIL,RURAL,NA,301937,150261,151676,NA,99.07,NA,NA,6.3,220275,0.0167
KP,HAZARA,ABBOTTABAD,HAVELIAN TEHSIL,HAVELIAN TEHSIL,URBAN,NA,48315,24616,23699,NA,103.87,NA,NA,6.6,31625,0.0225
KP,HAZARA,BATAGRAM,NA,BATAGRAM DISTRICT,TOTAL,1301,476749,238402,238312,35,100.04,366.45,NA,6.88,307278,0.0233
KP,HAZARA,BATAGRAM,NA,BATAGRAM DISTRICT,RURAL,NA,476749,238402,238312,35,100.04,NA,NA,6.88,307278,0.0233
KP,HAZARA,BATAGRAM,NA,BATAGRAM DISTRICT,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,BATAGRAM,ALLAI TEHSIL,ALLAI TEHSIL,TOTAL,804,180502,90363,90127,12,100.26,224.5,NA,6.75,121652,0.0209
KP,HAZARA,BATAGRAM,ALLAI TEHSIL,ALLAI TEHSIL,RURAL,NA,180502,90363,90127,12,100.26,NA,NA,6.75,121652,0.0209
KP,HAZARA,BATAGRAM,ALLAI TEHSIL,ALLAI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,BATAGRAM,BATAGRAM TEHSIL,BATAGRAM TEHSIL,TOTAL,497,296247,148039,148185,23,99.9,596.07,NA,6.97,185626,0.024900000000000002
KP,HAZARA,BATAGRAM,BATAGRAM TEHSIL,BATAGRAM TEHSIL,RURAL,NA,296247,148039,148185,23,99.9,NA,NA,6.97,185626,0.024900000000000002
KP,HAZARA,BATAGRAM,BATAGRAM TEHSIL,BATAGRAM TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,HARIPUR,NA,HARIPUR DISTRICT,TOTAL,1725,1001515,498202,503266,47,98.99,580.59,0.1329,6.07,692228,0.0196
KP,HAZARA,HARIPUR,NA,HARIPUR DISTRICT,RURAL,NA,868415,430407,437991,17,98.27,NA,NA,6.07,609493,0.018799999999999997
KP,HAZARA,HARIPUR,NA,HARIPUR DISTRICT,URBAN,NA,133100,67795,65275,30,103.86,NA,NA,6.1,82735,0.0253
KP,HAZARA,HARIPUR,GHAZI TEHSIL,GHAZI TEHSIL,TOTAL,595,144917,72137,72780,NA,99.12,243.56,NA,5.8,113049,0.0131
KP,HAZARA,HARIPUR,GHAZI TEHSIL,GHAZI TEHSIL,RURAL,NA,144917,72137,72780,NA,99.12,NA,NA,5.8,113049,0.0131
KP,HAZARA,HARIPUR,GHAZI TEHSIL,GHAZI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,HARIPUR,HARIPUR TEHSIL,HARIPUR TEHSIL,TOTAL,1130,856598,426065,430486,47,98.97,758.05,0.15539999999999998,6.12,579179,0.0208
KP,HAZARA,HARIPUR,HARIPUR TEHSIL,HARIPUR TEHSIL,RURAL,NA,723498,358270,365211,17,98.1,NA,NA,6.12,496444,0.02
KP,HAZARA,HARIPUR,HARIPUR TEHSIL,HARIPUR TEHSIL,URBAN,NA,133100,67795,65275,30,103.86,NA,NA,6.1,82735,0.0253
KP,HAZARA,MANSEHRA,NA,MANSEHRA DISTRICT,TOTAL,4125,1555742,771976,783509,257,98.53,377.15,0.0931,6.51,978157,0.024700000000000003
KP,HAZARA,MANSEHRA,NA,MANSEHRA DISTRICT,RURAL,NA,1410844,698451,712267,126,98.06,NA,NA,6.5,916781,0.0229
KP,HAZARA,MANSEHRA,NA,MANSEHRA DISTRICT,URBAN,NA,144898,73525,71242,131,103.2,NA,NA,6.63,61376,0.0462
KP,HAZARA,MANSEHRA,BALA KOT TEHSIL,BALA KOT TEHSIL,TOTAL,2376,273257,135039,138200,18,97.71,115.01,NA,6,214630,0.0128
KP,HAZARA,MANSEHRA,BALA KOT TEHSIL,BALA KOT TEHSIL,RURAL,NA,273257,135039,138200,18,97.71,NA,NA,6,214630,0.0128
KP,HAZARA,MANSEHRA,BALA KOT TEHSIL,BALA KOT TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,MANSEHRA,MANSEHRA TEHSIL,MANSEHRA TEHSIL,TOTAL,1340,1017521,510187,507117,217,100.61,759.34,0.1424,6.53,574975,0.0304
KP,HAZARA,MANSEHRA,MANSEHRA TEHSIL,MANSEHRA TEHSIL,RURAL,NA,872623,436662,435875,86,100.18,NA,NA,6.51,513599,0.0282
KP,HAZARA,MANSEHRA,MANSEHRA TEHSIL,MANSEHRA TEHSIL,URBAN,NA,144898,73525,71242,131,103.2,NA,NA,6.63,61376,0.0462
KP,HAZARA,MANSEHRA,OGHI TEHSIL,OGHI TEHSIL,TOTAL,409,264964,126750,138192,22,91.72,647.83,NA,7.06,188552,0.018000000000000002
KP,HAZARA,MANSEHRA,OGHI TEHSIL,OGHI TEHSIL,RURAL,NA,264964,126750,138192,22,91.72,NA,NA,7.06,188552,0.018000000000000002
KP,HAZARA,MANSEHRA,OGHI TEHSIL,OGHI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,TORGHAR,NA,TORGHAR DISTRICT,TOTAL,454,171349,86059,85274,16,100.92,377.42,NA,6.49,174682,-0.001
KP,HAZARA,TORGHAR,NA,TORGHAR DISTRICT,RURAL,NA,171349,86059,85274,16,100.92,NA,NA,6.49,174682,-0.001
KP,HAZARA,TORGHAR,NA,TORGHAR DISTRICT,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,TORGHAR,JUDBA TEHSIL,JUDBA TEHSIL,TOTAL,149,96888,49459,47419,10,104.3,650.26,NA,6.47,84628,0.0070999999999999995
KP,HAZARA,TORGHAR,JUDBA TEHSIL,JUDBA TEHSIL,RURAL,NA,96888,49459,47419,10,104.3,NA,NA,6.47,84628,0.0070999999999999995
KP,HAZARA,TORGHAR,JUDBA TEHSIL,JUDBA TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,TORGHAR,KHANDER TEHSIL,KHANDER TEHSIL,TOTAL,305,74461,36600,37855,6,96.68,244.13,NA,6.51,90054,-0.009899999999999999
KP,HAZARA,TORGHAR,KHANDER TEHSIL,KHANDER TEHSIL,RURAL,NA,74461,36600,37855,6,96.68,NA,NA,6.51,90054,-0.009899999999999999
KP,HAZARA,TORGHAR,KHANDER TEHSIL,KHANDER TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,KOHISTAN,NA,KOHISTAN DISTRICT,TOTAL,7492,784711,424643,360055,13,117.94,104.74,NA,7.84,472570,0.027000000000000003
KP,HAZARA,KOHISTAN,NA,KOHISTAN DISTRICT,RURAL,NA,784711,424643,360055,13,117.94,104.74,NA,7.84,472570,0.027000000000000003
KP,HAZARA,KOHISTAN,NA,KOHISTAN DISTRICT,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,KOHISTAN,DASSU SUB-DIVISION,DASSU SUB-DIVISION,TOTAL,NA,228350,123541,104801,8,117.88,NA,NA,8.28,137519,0.027000000000000003
KP,HAZARA,KOHISTAN,DASSU SUB-DIVISION,DASSU SUB-DIVISION,RURAL,NA,228350,123541,104801,8,117.88,NA,NA,8.28,137519,0.027000000000000003
KP,HAZARA,KOHISTAN,DASSU SUB-DIVISION,DASSU SUB-DIVISION,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,KOHISTAN,KANDIA SUB-DIVISION,KANDIA SUB-DIVISION,TOTAL,NA,77101,41799,35302,NA,118.4,NA,NA,7.74,46437,0.027000000000000003
KP,HAZARA,KOHISTAN,KANDIA SUB-DIVISION,KANDIA SUB-DIVISION,RURAL,NA,77101,41799,35302,NA,118.4,NA,NA,7.74,46437,0.027000000000000003
KP,HAZARA,KOHISTAN,KANDIA SUB-DIVISION,KANDIA SUB-DIVISION,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,KOHISTAN,PALAS SUB-DIVISION,PALAS SUB-DIVISION,TOTAL,NA,276325,149477,126843,5,117.84,NA,NA,7.64,166403,0.027000000000000003
KP,HAZARA,KOHISTAN,PALAS SUB-DIVISION,PALAS SUB-DIVISION,RURAL,NA,276325,149477,126843,5,117.84,NA,NA,7.64,166403,0.027000000000000003
KP,HAZARA,KOHISTAN,PALAS SUB-DIVISION,PALAS SUB-DIVISION,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,HAZARA,KOHISTAN,PATTAN SUB-DIVISION,PATTAN SUB-DIVISION,TOTAL,NA,202935,109826,93109,NA,117.95,NA,NA,7.7,12211,0.027000000000000003
KP,HAZARA,KOHISTAN,PATTAN SUB-DIVISION,PATTAN SUB-DIVISION,RURAL,NA,202935,109826,93109,NA,117.95,NA,NA,7.7,12211,0.027000000000000003
KP,HAZARA,KOHISTAN,PATTAN SUB-DIVISION,PATTAN SUB-DIVISION,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,KOHAT,NA,NA,KOHAT DIVISION,TOTAL,7013,2216600,1093141,1123275,184,97.32,316.07,0.1911,NA,1307969,0.0281
KP,KOHAT,NA,NA,KOHAT DIVISION,RURAL,NA,1793086,874976,917977,133,95.32,NA,NA,NA,1063946,0.0278
KP,KOHAT,NA,NA,KOHAT DIVISION,URBAN,NA,423514,218165,205298,51,106.27,NA,NA,NA,244023,0.0294
KP,KOHAT,HANGU,NA,HANGU DISTRICT,TOTAL,1097,518811,249044,269732,35,92.33,472.94,0.19760000000000003,10.29,314529,0.026600000000000002
KP,KOHAT,HANGU,NA,HANGU DISTRICT,RURAL,NA,416309,198616,217664,29,91.25,NA,NA,10.44,250312,0.0271
KP,KOHAT,HANGU,NA,HANGU DISTRICT,URBAN,NA,102502,50428,52068,6,96.85,NA,NA,9.73,64217,0.024900000000000002
KP,KOHAT,HANGU,HANGU TEHSIL,HANGU TEHSIL,TOTAL,669,270399,129825,140553,21,92.37,404.18,0.1805,10.07,163117,0.0269
KP,KOHAT,HANGU,HANGU TEHSIL,HANGU TEHSIL,RURAL,NA,221598,106089,115490,19,91.86,NA,NA,10.24,132095,0.0276
KP,KOHAT,HANGU,HANGU TEHSIL,HANGU TEHSIL,URBAN,NA,48801,23736,25063,2,94.71,NA,NA,9.4,31022,0.0241
KP,KOHAT,HANGU,TALL TEHSIL,TALL TEHSIL,TOTAL,428,248412,119219,129179,14,92.29,580.4,0.2162,10.53,151412,0.0264
KP,KOHAT,HANGU,TALL TEHSIL,TALL TEHSIL,RURAL,NA,194711,92527,102174,10,90.56,NA,NA,10.67,118217,0.026600000000000002
KP,KOHAT,HANGU,TALL TEHSIL,TALL TEHSIL,URBAN,NA,53701,26692,27005,4,98.84,NA,NA,10.06,33195,0.0256
KP,KOHAT,KOHAT,NA,KOHAT DISTRICT,TOTAL,2545,992427,495782,496539,106,99.85,389.95,0.272,8,562644,0.030299999999999997
KP,KOHAT,KOHAT,NA,KOHAT DISTRICT,RURAL,NA,722501,353672,368767,62,95.91,NA,NA,8.29,410731,0.0301
KP,KOHAT,KOHAT,NA,KOHAT DISTRICT,URBAN,NA,269926,142110,127772,44,111.22,NA,NA,7.31,151913,0.030699999999999998
KP,KOHAT,KOHAT,KOHAT TEHSIL,KOHAT TEHSIL,TOTAL,1414,848997,424432,424465,100,99.99,600.42,0.2692,8.15,470648,0.0315
KP,KOHAT,KOHAT,KOHAT TEHSIL,KOHAT TEHSIL,RURAL,NA,620442,303288,317098,56,95.64,NA,NA,8.48,344021,0.0315
KP,KOHAT,KOHAT,KOHAT TEHSIL,KOHAT TEHSIL,URBAN,NA,228555,121144,107367,44,112.83,NA,NA,7.34,126627,0.0315
KP,KOHAT,KOHAT,LACHI TEHSIL,LACHI TEHSIL,TOTAL,1131,143430,71350,72074,6,99,126.82,0.2884,7.26,91996,0.0236
KP,KOHAT,KOHAT,LACHI TEHSIL,LACHI TEHSIL,RURAL,NA,102059,50384,51669,6,97.51,NA,NA,7.31,66710,0.0226
KP,KOHAT,KOHAT,LACHI TEHSIL,LACHI TEHSIL,URBAN,NA,41371,20966,20405,NA,102.75,NA,NA,7.13,25286,0.0262
KP,KOHAT,KARAK,NA,KARAK DISTRICT,TOTAL,3371,705362,348315,357004,43,97.57,209.24,0.0724,9.38,430796,0.0262
KP,KOHAT,KARAK,NA,KARAK DISTRICT,RURAL,NA,654276,322688,331546,42,97.33,NA,NA,9.38,402903,0.0258
KP,KOHAT,KARAK,NA,KARAK DISTRICT,URBAN,NA,51086,25627,25458,1,100.66,NA,NA,9.31,27893,0.0323
KP,KOHAT,KARAK,BANDA DAUD SHAH TEHSIL,BANDA DAUD SHAH TEHSIL,TOTAL,1465,155482,75250,80221,11,93.8,106.13,NA,9.03,98626,0.0242
KP,KOHAT,KARAK,BANDA DAUD SHAH TEHSIL,BANDA DAUD SHAH TEHSIL,RURAL,NA,155482,75250,80221,11,93.8,NA,NA,9.03,98626,0.0242
KP,KOHAT,KARAK,BANDA DAUD SHAH TEHSIL,BANDA DAUD SHAH TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,KOHAT,KARAK,KARAK TEHSIL,KARAK TEHSIL,TOTAL,1299,292829,143957,148851,21,96.71,225.43,0.1745,9.17,175758,0.027200000000000002
KP,KOHAT,KARAK,KARAK TEHSIL,KARAK TEHSIL,RURAL,NA,241743,118330,123393,20,95.9,NA,NA,9.14,147865,0.0262
KP,KOHAT,KARAK,KARAK TEHSIL,KARAK TEHSIL,URBAN,NA,51086,25627,25458,1,100.66,NA,NA,9.31,27893,0.0323
KP,KOHAT,KARAK,TAKHT-E-NASRATI TEHSIL,TAKHT-E-NASRATI TEHSIL,TOTAL,607,257051,129108,127932,11,100.92,423.48,NA,9.87,156412,0.0264
KP,KOHAT,KARAK,TAKHT-E-NASRATI TEHSIL,TAKHT-E-NASRATI TEHSIL,RURAL,NA,257051,129108,127932,11,100.92,NA,NA,9.87,156412,0.0264
KP,KOHAT,KARAK,TAKHT-E-NASRATI TEHSIL,TAKHT-E-NASRATI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,MARDAN,NA,NA,MARDAN DIVISION,TOTAL,3175,3998876,2016950,1981765,161,101.78,NA,0.1791,NA,2486904,0.0253
KP,MARDAN,NA,NA,MARDAN DIVISION,RURAL,NA,3282690,1654540,1628068,82,101.63,NA,NA,NA,2012562,0.026000000000000002
KP,MARDAN,NA,NA,MARDAN DIVISION,URBAN,NA,716186,362410,353697,79,102.46,NA,NA,NA,474342,0.0219
KP,MARDAN,MARDAN,NA,MARDAN DISTRICT,TOTAL,1632,2373399,1201122,1172215,62,102.47,1454.29,0.1855,7.57,1460100,0.0259
KP,MARDAN,MARDAN,NA,MARDAN DISTRICT,RURAL,NA,1933177,975398,957771,8,101.84,NA,NA,7.62,1164972,0.027000000000000003
KP,MARDAN,MARDAN,NA,MARDAN DISTRICT,URBAN,NA,440222,225724,214444,54,105.26,NA,NA,7.36,295128,0.0212
KP,MARDAN,MARDAN,KATLANG TEHSIL,KATLANG TEHSIL,TOTAL,422,343225,171021,172202,2,99.31,813.33,NA,8.14,221546,0.0233
KP,MARDAN,MARDAN,KATLANG TEHSIL,KATLANG TEHSIL,RURAL,NA,343225,171021,172202,2,99.31,NA,NA,8.14,221546,0.0233
KP,MARDAN,MARDAN,KATLANG TEHSIL,KATLANG TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KP,MARDAN,MARDAN,MARDAN TEHSIL,MARDAN TEHSIL,TOTAL,857,1403002,709607,693339,56,102.35,1637.11,0.2559,7.82,864017,0.0258
KP,MARDAN,MARDAN,MARDAN TEHSIL,MARDAN TEHSIL,RURAL,NA,1043978,525399,518577,2,101.32,NA,NA,7.82,618091,0.0279
KP,MARDAN,MARDAN,MARDAN TEHSIL,MARDAN TEHSIL,URBAN,NA,359024,184208,174762,54,105.41,NA,NA,7.83,245926,0.020099999999999996
KP,MARDAN,MARDAN,TAKHT BHAI TEHSIL,TAKHT BHAI TEHSIL,TOTAL,353,627172,320494,306674,4,104.51,1776.69,0.1295,6.82,374537,0.0275
KP,MARDAN,MARDAN,TAKHT BHAI TEHSIL,TAKHT BHAI TEHSIL,RURAL,NA,545974,278978,266992,4,104.49,NA,NA,7,325335,0.0276
KP,MARDAN,MARDAN,TAKHT BHAI TEHSIL,TAKHT BHAI TEHSIL,URBAN,NA,81198,41516,39682,NA,104.62,NA,NA,5.85,49202,0.026699999999999998
KP,MARDAN,SWABI,NA,SWABI DISTRICT,TOTAL,1543,1625477,815828,809550,99,100.78,1053.45,0.1698,7.56,1026804,0.024399999999999998
KP,MARDAN,SWABI,NA,SWABI DISTRICT,RURAL,NA,1349513,679142,670297,74,101.32,NA,NA,7.58,847590,0.024700000000000003
KP,MARDAN,SWABI,NA,SWABI DISTRICT,URBAN,NA,275964,136686,139253,25,98.16,NA,NA,7.43,179214,0.0229
KP,MARDAN,SWABI,LAHOR TEHSIL,LAHOR TEHSIL,TOTAL,318,305782,154603,151162,17,102.28,961.58,0.1351,7.71,187558,0.026000000000000002
KP,MARDAN,SWABI,LAHOR TEHSIL,LAHOR TEHSIL,RURAL,NA,264463,134329,130119,15,103.24,NA,NA,7.73,159697,0.0269
KP,MARDAN,SWABI,LAHOR TEHSIL,LAHOR TEHSIL,URBAN,NA,41319,20274,21043,2,96.35,NA,NA,7.59,27861,0.0209
KP,MARDAN,SWABI,RAZAR TEHSIL,RAZAR TEHSIL,TOTAL,418,584876,290746,294111,19,98.86,1399.22,0.044800000000000006,7.64,376106,0.0235
KP,MARDAN,SWABI,RAZAR TEHSIL,RAZAR TEHSIL,RURAL,NA,558662,277621,281022,19,98.79,NA,NA,7.67,358024,0.023700000000000002
KP,MARDAN,SWABI,RAZAR TEHSIL,RAZAR TEHSIL,URBAN,NA,26214,13125,13089,0,100.28,NA,NA,7.19,18082,0.0197
KP,MARDAN,SWABI,SWABI TEHSIL,SWABI TEHSIL,TOTAL,389,406321,199677,206612,32,96.64,1044.53,0.3825,7.65,258006,0.0241
KP,MARDAN,SWABI,SWABI TEHSIL,SWABI TEHSIL,RURAL,NA,250916,123384,127520,12,96.76,NA,NA,7.75,155193,0.0256
KP,MARDAN,SWABI,SWABI TEHSIL,SWABI TEHSIL,URBAN,NA,155405,76293,79092,20,96.46,NA,NA,7.49,102813,0.0219
KP,MARDAN,SWABI,TOPI TEHSIL,TOPI TEHSIL,TOTAL,418,328498,170802,157665,31,108.33,785.88,0.16140000000000002,7.17,205134,0.025
KP,MARDAN,SWABI,TOPI TEHSIL,TOPI TEHSIL,RURAL,NA,275472,143808,131636,28,109.25,NA,NA,7.15,174676,0.0242
KP,MARDAN,SWABI,TOPI TEHSIL,TOPI TEHSIL,URBAN,NA,53026,26994,26029,3,103.71,NA,NA,7.28,30458,0.0296
KP,PESHAWAR,NA,NA,PESHAWAR DIVISION,TOTAL,4001,7399153,3798691,3599700,762,105.53,NA,0.3486,NA,3923588,0.0339
KP,PESHAWAR,NA,NA,PESHAWAR DIVISION,RURAL,NA,4819591,2450672,2368629,290,103.46,NA,NA,NA,2520891,0.0346
KP,PESHAWAR,NA,NA,PESHAWAR DIVISION,URBAN,NA,2579562,1348019,1231071,472,109.5,NA,NA,NA,1402697,0.0325
KP,PESHAWAR,CHARSADDA,NA,CHARSADDA DISTRICT,TOTAL,996,1610960,817651,793298,11,103.07,1617.43,0.1677,7.3,1022364,0.0242
KP,PESHAWAR,CHARSADDA,NA,CHARSADDA DISTRICT,RURAL,NA,1340756,678713,662036,7,102.52,NA,NA,7.33,829513,0.0255
KP,PESHAWAR,CHARSADDA,NA,CHARSADDA DISTRICT,URBAN,NA,270204,138938,131262,4,105.85,NA,NA,7.15,192851,0.0179
KP,PESHAWAR,CHARSADDA,CHARSADDA TEHSIL,CHARSADDA TEHSIL,TOTAL,445,804843,410974,393865,4,104.34,1808.64,0.1812,7.3,527152,0.0225
KP,PESHAWAR,CHARSADDA,CHARSADDA TEHSIL,CHARSADDA TEHSIL,RURAL,NA,659042,336077,322964,1,104.06,NA,NA,7.37,415086,0.0246
KP,PESHAWAR,CHARSADDA,CHARSADDA TEHSIL,CHARSADDA TEHSIL,URBAN,NA,145801,74897,70901,3,105.64,NA,NA,7.01,112066,0.0139
KP,PESHAWAR,CHARSADDA,SHABQADAR TEHSIL,SHABQADAR TEHSIL,TOTAL,204,379952,191741,188210,1,101.88,1862.51,0.2408,7.54,240751,0.024300000000000002
KP,PESHAWAR,CHARSADDA,SHABQADAR TEHSIL,SHABQADAR TEHSIL,RURAL,NA,288462,144441,144021,NA,100.29,NA,NA,7.54,185312,0.0235
KP,PESHAWAR,CHARSADDA,SHABQADAR TEHSIL,SHABQADAR TEHSIL,URBAN,NA,91490,47300,44189,1,107.04,NA,NA,7.55,55439,0.026699999999999998
KP,PESHAWAR,CHARSADDA,TANGI TEHSIL,TANGI TEHSIL,TOTAL,347,426165,214936,211223,6,101.76,1228.14,0.07719999999999999,7.1,254461,0.0275
KP,PESHAWAR,CHARSADDA,TANGI TEHSIL,TANGI TEHSIL,RURAL,NA,393252,198195,195051,6,101.61,NA,NA,7.13,229115,0.0288
KP,PESHAWAR,CHARSADDA,TANGI TEHSIL,TANGI TEHSIL,URBAN,NA,32913,16741,16172,NA,103.52,NA,NA,6.78,25346,0.0138
KP,PESHAWAR,NOWSHERA,NA,NOWSHERA DISTRICT,TOTAL,1748,1520995,783035,737834,126,106.13,870.13,0.2232,7.52,874373,0.029500000000000002
KP,PESHAWAR,NOWSHERA,NA,NOWSHERA DISTRICT,RURAL,NA,1181460,598964,582426,70,102.84,NA,NA,7.71,647343,0.0321
KP,PESHAWAR,NOWSHERA,NA,NOWSHERA DISTRICT,URBAN,NA,339535,184071,155408,56,118.44,NA,NA,6.91,227030,0.021400000000000002
KP,PESHAWAR,NOWSHERA,JEHANGIRA TEHSIL,JEHANGIRA TEHSIL,TOTAL,718,353764,179262,174464,38,102.75,492.71,0.2434,7.74,208704,0.0281
KP,PESHAWAR,NOWSHERA,JEHANGIRA TEHSIL,JEHANGIRA TEHSIL,RURAL,NA,267642,134577,133036,29,101.16,NA,NA,7.84,158059,0.0281
KP,PESHAWAR,NOWSHERA,JEHANGIRA TEHSIL,JEHANGIRA TEHSIL,URBAN,NA,86122,44685,41428,9,107.86,NA,NA,7.44,50645,0.028300000000000002
KP,PESHAWAR,NOWSHERA,NOWSHERA TEHSIL,NOWSHERA TEHSIL,TOTAL,679,728815,383065,345678,72,110.82,1073.37,0.2717,7.4,419549,0.0294
KP,PESHAWAR,NOWSHERA,NOWSHERA TEHSIL,NOWSHERA TEHSIL,RURAL,NA,530772,271714,259033,25,104.9,NA,NA,7.72,274317,0.0353
KP,PESHAWAR,NOWSHERA,NOWSHERA TEHSIL,NOWSHERA TEHSIL,URBAN,NA,198043,111351,86645,47,128.51,NA,NA,6.6,145232,0.016399999999999998
KP,PESHAWAR,NOWSHERA,PABBI TEHSIL,PABBI TEHSIL,TOTAL,351,438416,220708,217692,16,101.39,1249.05,0.1263,7.55,246120,0.0308
KP,PESHAWAR,NOWSHERA,PABBI TEHSIL,PABBI TEHSIL,RURAL,NA,383046,192673,190357,16,101.22,NA,NA,7.6,214967,0.0308
KP,PESHAWAR,NOWSHERA,PABBI TEHSIL,PABBI TEHSIL,URBAN,NA,55370,28035,27335,NA,102.56,NA,NA,7.27,31153,0.030699999999999998
KP,PESHAWAR,PESHAWAR,NA,PESHAWAR DISTRICT,TOTAL,1257,4267198,2198005,2068568,625,106.26,3394.75,0.46159999999999995,8.37,2026851,0.039900000000000005
KP,PESHAWAR,PESHAWAR,NA,PESHAWAR DISTRICT,RURAL,NA,2297375,1172995,1124167,213,104.34,NA,NA,8.74,1044035,0.042300000000000004
KP,PESHAWAR,PESHAWAR,NA,PESHAWAR DISTRICT,URBAN,NA,1969823,1025010,944401,412,108.54,NA,NA,7.97,982816,0.037200000000000004
KP,PESHAWAR,PESHAWAR,PESHAWAR TEHSIL,PESHAWAR TEHSIL,TOTAL,1257,4267198,2198005,2068568,625,106.26,3394.75,0.46159999999999995,8.37,2026851,0.039900000000000005
KP,PESHAWAR,PESHAWAR,PESHAWAR TEHSIL,PESHAWAR TEHSIL,RURAL,NA,2297375,1172995,1124167,213,104.34,NA,NA,8.74,1044035,0.042300000000000004
KP,PESHAWAR,PESHAWAR,PESHAWAR TEHSIL,PESHAWAR TEHSIL,URBAN,NA,1969823,1025010,944401,412,108.54,NA,NA,7.97,982816,0.037200000000000004
KP,MALAKAND,NA,NA,MALAKAND DIVISION,TOTAL,29872,7512607,3766433,3745843,331,100.55,251.49,0.1195,NA,4262700,0.0302
KP,MALAKAND,NA,NA,MALAKAND DIVISION,RURAL,NA,6614906,3303523,3311133,250,99.77,NA,NA,NA,3947795,0.0275
